24.06.2024,1500,employee_47a96f6744,Сушист,Производство Черникова,Оклад,,2024
24.06.2024,222,employee_47a96f6744,Сушист,Производство Черникова,Процент,,2024
18.06.2024,700,employee_5b393a6334,Сушист,Производство Черникова,Штрафы по ревизиям,,2024
20.06.2024,1500,employee_5b393a6334,Сушист,Производство Черникова,Оклад,,2024
20.06.2024,218,employee_5b393a6334,Сушист,Производство Черникова,Процент,,2024
20.06.2024,550,employee_5b393a6334,Сушист,Производство Черникова,Штрафы и удержания,[redacted_comment],2024
21.06.2024,1600,employee_5b393a6334,Сушист,Производство Черникова,Оклад,,2024
21.06.2024,282,employee_5b393a6334,Сушист,Производство Черникова,Процент,,2024
21.06.2024,500,employee_5b393a6334,Сушист,Производство Черникова,Штрафы и удержания,[redacted_comment],2024
22.06.2024,1600,employee_5b393a6334,Сушист,Производство Черникова,Оклад,,2024
22.06.2024,274,employee_5b393a6334,Сушист,Производство Черникова,Процент,,2024
22.06.2024,600,employee_5b393a6334,Сушист,Производство Черникова,Штрафы и удержания,[redacted_comment],2024
24.06.2024,1500,employee_5b393a6334,Сушист,Производство Черникова,Оклад,,2024
24.06.2024,222,employee_5b393a6334,Сушист,Производство Черникова,Процент,,2024
18.06.2024,2700,employee_e0b9462a9d,Пиццерист,Производство Черникова,Оклад,,2024
18.06.2024,732,employee_e0b9462a9d,Пиццерист,Производство Черникова,Процент,,2024
18.06.2024,700,employee_e0b9462a9d,Пиццерист,Производство Черникова,Штрафы по ревизиям,,2024
19.06.2024,2700,employee_e0b9462a9d,Пиццерист,Производство Черникова,Оклад,,2024
19.06.2024,983,employee_e0b9462a9d,Пиццерист,Производство Черникова,Процент,,2024
20.06.2024,1125,employee_e0b9462a9d,Пиццерист,Производство Черникова,Оклад,,2024
20.06.2024,363,employee_e0b9462a9d,Пиццерист,Производство Черникова,Процент,,2024
22.06.2024,2800,employee_e0b9462a9d,Пиццерист,Производство Черникова,Оклад,,2024
22.06.2024,1098,employee_e0b9462a9d,Пиццерист,Производство Черникова,Процент,,2024
22.06.2024,50,employee_e0b9462a9d,Пиццерист,Производство Черникова,Штрафы и удержания,[redacted_comment],2024
23.06.2024,2700,employee_e0b9462a9d,Пиццерист,Производство Черникова,Оклад,,2024
23.06.2024,693,employee_e0b9462a9d,Пиццерист,Производство Черникова,Процент,,2024
24.06.2024,1800,employee_e0b9462a9d,Пиццерист,Производство Черникова,Оклад,,2024
24.06.2024,592,employee_e0b9462a9d,Пиццерист,Производство Черникова,Процент,,2024
24.06.2024,1000,employee_e0b9462a9d,Пиццерист,Производство Черникова,Депозит удержание,,2024
18.06.2024,700,employee_2d990cc9bd,Сушист,Производство Черникова,Штрафы по ревизиям,,2024
20.06.2024,2000,employee_2d990cc9bd,Сушист,Производство Черникова,Оклад,,2024
20.06.2024,435,employee_2d990cc9bd,Сушист,Производство Черникова,Процент,,2024
21.06.2024,2100,employee_2d990cc9bd,Сушист,Производство Черникова,Оклад,,2024
21.06.2024,563,employee_2d990cc9bd,Сушист,Производство Черникова,Процент,,2024
22.06.2024,2100,employee_2d990cc9bd,Сушист,Производство Черникова,Оклад,,2024
22.06.2024,549,employee_2d990cc9bd,Сушист,Производство Черникова,Процент,,2024
24.06.2024,1000,employee_2d990cc9bd,Сушист,Производство Черникова,Депозит удержание,,2024
18.06.2024,1500,employee_9747b9d844,Сушист,Производство Черникова,Оклад,,2024
18.06.2024,183,employee_9747b9d844,Сушист,Производство Черникова,Процент,,2024
18.06.2024,700,employee_9747b9d844,Сушист,Производство Черникова,Штрафы по ревизиям,,2024
19.06.2024,1500,employee_9747b9d844,Пиццерист,Производство Черникова,Оклад,,2024
19.06.2024,246,employee_9747b9d844,Пиццерист,Производство Черникова,Процент,,2024
20.06.2024,1000,employee_9747b9d844,Пиццерист,Производство Черникова,Оклад,,2024
20.06.2024,145,employee_9747b9d844,Пиццерист,Производство Черникова,Процент,,2024
21.06.2024,1200,employee_9747b9d844,Пиццерист,Производство Черникова,Оклад,,2024
21.06.2024,211,employee_9747b9d844,Пиццерист,Производство Черникова,Процент,,2024
24.06.2024,1500,employee_9747b9d844,Пиццерист,Производство Черникова,Оклад,,2024
24.06.2024,222,employee_9747b9d844,Пиццерист,Производство Черникова,Процент,,2024
18.06.2024,700,employee_13c178ad47,Шаурмист,Производство Черникова,Штрафы по ревизиям,,2024
19.06.2024,1600,employee_13c178ad47,Шаурмист,Производство Черникова,Оклад,,2024
19.06.2024,246,employee_13c178ad47,Шаурмист,Производство Черникова,Процент,,2024
20.06.2024,1600,employee_13c178ad47,Шаурмист,Производство Черникова,Оклад,,2024
20.06.2024,218,employee_13c178ad47,Шаурмист,Производство Черникова,Процент,,2024
23.06.2024,1600,employee_13c178ad47,Шаурмист,Производство Черникова,Оклад,,2024
23.06.2024,173,employee_13c178ad47,Шаурмист,Производство Черникова,Процент,,2024
24.06.2024,1600,employee_13c178ad47,Шаурмист,Производство Черникова,Оклад,,2024
24.06.2024,222,employee_13c178ad47,Шаурмист,Производство Черникова,Процент,,2024
24.06.2024,1000,employee_13c178ad47,Шаурмист,Производство Черникова,Депозит удержание,,2024
25.06.2024,2200,employee_b3338b123c,Администратор,Производство Черникова,Оклад,,2024
25.06.2024,654,employee_b3338b123c,Администратор,Производство Черникова,Процент,,2024
26.06.2024,2200,employee_b3338b123c,Администратор,Производство Черникова,Оклад,,2024
26.06.2024,533,employee_b3338b123c,Администратор,Производство Черникова,Процент,,2024
30.06.2024,2200,employee_b3338b123c,Администратор,Производство Черникова,Оклад,,2024
30.06.2024,723,employee_b3338b123c,Администратор,Производство Черникова,Процент,,2024
30.06.2024,500,employee_b3338b123c,Администратор,Производство Черникова,Депозит удержание,,2024
01.07.2024,2200,employee_b3338b123c,Администратор,Производство Черникова,Оклад,,2024
01.07.2024,622,employee_b3338b123c,Администратор,Производство Черникова,Процент,,2024
25.06.2024,400,employee_1e9833c276,Сушист,Производство Черникова,Штрафы по ревизиям,,2024
26.06.2024,2900,employee_1e9833c276,Сушист,Производство Черникова,Оклад,,2024
26.06.2024,667,employee_1e9833c276,Сушист,Производство Черникова,Процент,,2024
28.06.2024,3000,employee_1e9833c276,Сушист,Производство Черникова,Оклад,,2024
28.06.2024,2457,employee_1e9833c276,Сушист,Производство Черникова,Процент,,2024
29.06.2024,2700,employee_1e9833c276,Сушист,Производство Черникова,Оклад,,2024
29.06.2024,1391,employee_1e9833c276,Сушист,Производство Черникова,Процент,,2024
30.06.2024,2600,employee_1e9833c276,Сушист,Производство Черникова,Оклад,,2024
30.06.2024,904,employee_1e9833c276,Сушист,Производство Черникова,Процент,,2024
01.07.2024,2600,employee_1e9833c276,Сушист,Производство Черникова,Оклад,,2024
01.07.2024,778,employee_1e9833c276,Сушист,Производство Черникова,Процент,,2024
25.06.2024,3100,employee_b5882a32e7,Сушист,Производство Черникова,Оклад,,2024
25.06.2024,818,employee_b5882a32e7,Сушист,Производство Черникова,Процент,,2024
25.06.2024,400,employee_b5882a32e7,Сушист,Производство Черникова,Штрафы по ревизиям,,2024
27.06.2024,3100,employee_b5882a32e7,Сушист,Производство Черникова,Оклад,,2024
27.06.2024,849,employee_b5882a32e7,Сушист,Производство Черникова,Процент,,2024
28.06.2024,3200,employee_b5882a32e7,Сушист,Производство Черникова,Оклад,,2024
28.06.2024,2457,employee_b5882a32e7,Сушист,Производство Черникова,Процент,,2024
28.06.2024,500,employee_b5882a32e7,Сушист,Производство Черникова,Штрафы и удержания,[redacted_comment],2024
29.06.2024,3200,employee_b5882a32e7,Сушист,Производство Черникова,Оклад,,2024
29.06.2024,1391,employee_b5882a32e7,Сушист,Производство Черникова,Процент,,2024
30.06.2024,3100,employee_b5882a32e7,Сушист,Производство Черникова,Оклад,,2024
30.06.2024,904,employee_b5882a32e7,Сушист,Производство Черникова,Процент,,2024
25.06.2024,500,employee_51247484d7,Администратор,Производство Черникова,Депозит удержание,,2024
27.06.2024,2200,employee_51247484d7,Администратор,Производство Черникова,Оклад,,2024
27.06.2024,679,employee_51247484d7,Администратор,Производство Черникова,Процент,,2024
28.06.2024,2300,employee_51247484d7,Администратор,Производство Черникова,Оклад,,2024
28.06.2024,1965,employee_51247484d7,Администратор,Производство Черникова,Процент,,2024
29.06.2024,2300,employee_51247484d7,Администратор,Производство Черникова,Оклад,,2024
29.06.2024,1113,employee_51247484d7,Администратор,Производство Черникова,Процент,,2024
25.06.2024,2000,employee_0fd7b576bb,Сушист,Производство Черникова,Оклад,,2024
25.06.2024,409,employee_0fd7b576bb,Сушист,Производство Черникова,Процент,,2024
25.06.2024,400,employee_0fd7b576bb,Сушист,Производство Черникова,Штрафы по ревизиям,,2024
26.06.2024,2000,employee_0fd7b576bb,Сушист,Производство Черникова,Оклад,,2024
26.06.2024,333,employee_0fd7b576bb,Сушист,Производство Черникова,Процент,,2024
28.06.2024,2100,employee_0fd7b576bb,Сушист,Производство Черникова,Оклад,,2024
28.06.2024,1228,employee_0fd7b576bb,Сушист,Производство Черникова,Процент,,2024
29.06.2024,2100,employee_0fd7b576bb,Сушист,Производство Черникова,Оклад,,2024
29.06.2024,695,employee_0fd7b576bb,Сушист,Производство Черникова,Процент,,2024
30.06.2024,2000,employee_0fd7b576bb,Сушист,Производство Черникова,Оклад,,2024
30.06.2024,452,employee_0fd7b576bb,Сушист,Производство Черникова,Процент,,2024
01.07.2024,2000,employee_0fd7b576bb,Сушист,Производство Черникова,Оклад,,2024
01.07.2024,389,employee_0fd7b576bb,Сушист,Производство Черникова,Процент,,2024
25.06.2024,400,employee_908545f9b4,Пиццерист,Производство Черникова,Штрафы по ревизиям,,2024
26.06.2024,1800,employee_908545f9b4,Пиццерист,Производство Черникова,Оклад,,2024
26.06.2024,333,employee_908545f9b4,Пиццерист,Производство Черникова,Процент,,2024
27.06.2024,1800,employee_908545f9b4,Пиццерист,Производство Черникова,Оклад,,2024
27.06.2024,424,employee_908545f9b4,Пиццерист,Производство Черникова,Процент,,2024
25.06.2024,1800,employee_8b0eb48cc4,Шаурмист,Производство Черникова,Оклад,,2024
25.06.2024,409,employee_8b0eb48cc4,Шаурмист,Производство Черникова,Процент,,2024
25.06.2024,400,employee_8b0eb48cc4,Шаурмист,Производство Черникова,Штрафы по ревизиям,,2024
26.06.2024,1800,employee_8b0eb48cc4,Шаурмист,Производство Черникова,Оклад,,2024
26.06.2024,333,employee_8b0eb48cc4,Шаурмист,Производство Черникова,Процент,,2024
27.06.2024,2000,employee_8b0eb48cc4,Сушист,Производство Черникова,Оклад,,2024
28.06.2024,2100,employee_8b0eb48cc4,Сушист,Производство Черникова,Оклад,,2024
29.06.2024,1900,employee_8b0eb48cc4,Шаурмист,Производство Черникова,Оклад,,2024
29.06.2024,695,employee_8b0eb48cc4,Шаурмист,Производство Черникова,Процент,,2024
30.06.2024,1800,employee_8b0eb48cc4,Шаурмист,Производство Черникова,Оклад,,2024
30.06.2024,452,employee_8b0eb48cc4,Шаурмист,Производство Черникова,Процент,,2024
25.06.2024,100,employee_82ceca1c22,Администратор,Производство Черникова,Премия,[redacted_comment],2024
27.06.2024,2000,employee_82ceca1c22,Администратор,Производство Черникова,Оклад,,2024
27.06.2024,424,employee_82ceca1c22,Администратор,Производство Черникова,Процент,,2024
28.06.2024,2100,employee_82ceca1c22,Администратор,Производство Черникова,Оклад,,2024
28.06.2024,1228,employee_82ceca1c22,Администратор,Производство Черникова,Процент,,2024
29.06.2024,2100,employee_82ceca1c22,Администратор,Производство Черникова,Оклад,,2024
29.06.2024,695,employee_82ceca1c22,Администратор,Производство Черникова,Процент,,2024
01.07.2024,500,employee_82ceca1c22,Администратор,Производство Черникова,Депозит удержание,,2024
25.06.2024,2000,employee_2dcfa0649d,Администратор,Производство Черникова,Оклад,,2024
25.06.2024,409,employee_2dcfa0649d,Администратор,Производство Черникова,Процент,,2024
25.06.2024,500,employee_2dcfa0649d,Администратор,Производство Черникова,Депозит удержание,,2024
26.06.2024,2000,employee_2dcfa0649d,Администратор,Производство Черникова,Оклад,,2024
26.06.2024,333,employee_2dcfa0649d,Администратор,Производство Черникова,Процент,,2024
30.06.2024,2000,employee_2dcfa0649d,Администратор,Производство Черникова,Оклад,,2024
30.06.2024,452,employee_2dcfa0649d,Администратор,Производство Черникова,Процент,,2024
01.07.2024,2000,employee_2dcfa0649d,Администратор,Производство Черникова,Оклад,,2024
01.07.2024,389,employee_2dcfa0649d,Администратор,Производство Черникова,Процент,,2024
25.06.2024,1800,employee_47a96f6744,Пиццерист,Производство Черникова,Оклад,,2024
25.06.2024,409,employee_47a96f6744,Пиццерист,Производство Черникова,Процент,,2024
25.06.2024,400,employee_47a96f6744,Пиццерист,Производство Черникова,Штрафы по ревизиям,,2024
26.06.2024,1800,employee_47a96f6744,Пиццерист,Производство Черникова,Оклад,,2024
26.06.2024,333,employee_47a96f6744,Пиццерист,Производство Черникова,Процент,,2024
28.06.2024,1900,employee_47a96f6744,Пиццерист,Производство Черникова,Оклад,,2024
28.06.2024,1228,employee_47a96f6744,Пиццерист,Производство Черникова,Процент,,2024
29.06.2024,1900,employee_47a96f6744,Пиццерист,Производство Черникова,Оклад,,2024
29.06.2024,695,employee_47a96f6744,Пиццерист,Производство Черникова,Процент,,2024
30.06.2024,1800,employee_47a96f6744,Пиццерист,Производство Черникова,Оклад,,2024
30.06.2024,452,employee_47a96f6744,Пиццерист,Производство Черникова,Процент,,2024
01.07.2024,1800,employee_47a96f6744,Пиццерист,Производство Черникова,Оклад,,2024
01.07.2024,389,employee_47a96f6744,Пиццерист,Производство Черникова,Процент,,2024
27.06.2024,212,employee_b5882a32e7,Сушист,Производство Черникова,Премия,[redacted_comment],2024
25.06.2024,875,employee_5b393a6334,Сушист,Производство Черникова,Оклад,,2024
25.06.2024,119,employee_5b393a6334,Сушист,Производство Черникова,Процент,,2024
25.06.2024,400,employee_5b393a6334,Сушист,Производство Черникова,Штрафы по ревизиям,,2024
27.06.2024,1500,employee_5b393a6334,Сушист,Производство Черникова,Оклад,,2024
27.06.2024,212,employee_5b393a6334,Сушист,Производство Черникова,Процент,,2024
27.06.2024,212,employee_5b393a6334,Сушист,Производство Черникова,Штрафы и удержания,[redacted_comment],2024
28.06.2024,5000,employee_5b393a6334,Сушист,Производство Черникова,Депозит возврат,,2024
28.06.2024,1500,employee_5b393a6334,Сушист,Производство Черникова,Штрафы и удержания,[redacted_comment],2024
29.06.2024,1600,employee_5b393a6334,Сушист,Производство Черникова,Оклад,,2024
29.06.2024,347,employee_5b393a6334,Сушист,Производство Черникова,Процент,,2024
30.06.2024,1500,employee_5b393a6334,Сушист,Производство Черникова,Оклад,,2024
30.06.2024,226,employee_5b393a6334,Сушист,Производство Черникова,Процент,,2024
25.06.2024,400,employee_e0b9462a9d,Пиццерист,Производство Черникова,Штрафы по ревизиям,,2024
26.06.2024,1000,employee_e0b9462a9d,Пиццерист,Производство Черникова,Депозит удержание,,2024
27.06.2024,2700,employee_e0b9462a9d,Пиццерист,Производство Черникова,Оклад,,2024
27.06.2024,849,employee_e0b9462a9d,Пиццерист,Производство Черникова,Процент,,2024
28.06.2024,1080,employee_e0b9462a9d,Пиццерист,Производство Черникова,Штрафы и удержания,[redacted_comment],2024
30.06.2024,2700,employee_e0b9462a9d,Пиццерист,Производство Черникова,Оклад,,2024
30.06.2024,904,employee_e0b9462a9d,Пиццерист,Производство Черникова,Процент,,2024
01.07.2024,2700,employee_e0b9462a9d,Пиццерист,Производство Черникова,Оклад,,2024
01.07.2024,778,employee_e0b9462a9d,Пиццерист,Производство Черникова,Процент,,2024
25.06.2024,400,employee_2d990cc9bd,Сушист,Производство Черникова,Штрафы по ревизиям,,2024
26.06.2024,2000,employee_2d990cc9bd,Сушист,Производство Черникова,Оклад,,2024
26.06.2024,333,employee_2d990cc9bd,Сушист,Производство Черникова,Процент,,2024
26.06.2024,1000,employee_2d990cc9bd,Сушист,Производство Черникова,Депозит удержание,,2024
27.06.2024,2000,employee_2d990cc9bd,Сушист,Производство Черникова,Оклад,,2024
27.06.2024,424,employee_2d990cc9bd,Сушист,Производство Черникова,Процент,,2024
28.06.2024,2100,employee_2d990cc9bd,Сушист,Производство Черникова,Оклад,,2024
28.06.2024,1228,employee_2d990cc9bd,Сушист,Производство Черникова,Процент,,2024
29.06.2024,2100,employee_2d990cc9bd,Сушист,Производство Черникова,Оклад,,2024
29.06.2024,695,employee_2d990cc9bd,Сушист,Производство Черникова,Процент,,2024
01.07.2024,2000,employee_2d990cc9bd,Сушист,Производство Черникова,Оклад,,2024
01.07.2024,389,employee_2d990cc9bd,Сушист,Производство Черникова,Процент,,2024
25.06.2024,1500,employee_9747b9d844,Пиццерист,Производство Черникова,Оклад,,2024
25.06.2024,204,employee_9747b9d844,Пиццерист,Производство Черникова,Процент,,2024
25.06.2024,400,employee_9747b9d844,Пиццерист,Производство Черникова,Штрафы по ревизиям,,2024
26.06.2024,1500,employee_9747b9d844,Сушист,Производство Черникова,Оклад,,2024
26.06.2024,166,employee_9747b9d844,Сушист,Производство Черникова,Процент,,2024
28.06.2024,1600,employee_9747b9d844,Пиццерист,Производство Черникова,Оклад,,2024
28.06.2024,614,employee_9747b9d844,Пиццерист,Производство Черникова,Процент,,2024
28.06.2024,1080,employee_9747b9d844,Пиццерист,Производство Черникова,Штрафы и удержания,[redacted_comment],2024
29.06.2024,1600,employee_9747b9d844,Пиццерист,Производство Черникова,Оклад,,2024
29.06.2024,347,employee_9747b9d844,Пиццерист,Производство Черникова,Процент,,2024
30.06.2024,1500,employee_9747b9d844,Сушист,Производство Черникова,Оклад,,2024
30.06.2024,226,employee_9747b9d844,Сушист,Производство Черникова,Процент,,2024
25.06.2024,400,employee_13c178ad47,Шаурмист,Производство Черникова,Штрафы по ревизиям,,2024
26.06.2024,1000,employee_13c178ad47,Шаурмист,Производство Черникова,Депозит удержание,,2024
27.06.2024,1600,employee_13c178ad47,Шаурмист,Производство Черникова,Оклад,,2024
27.06.2024,212,employee_13c178ad47,Шаурмист,Производство Черникова,Процент,,2024
28.06.2024,1700,employee_13c178ad47,Шаурмист,Производство Черникова,Оклад,,2024
28.06.2024,614,employee_13c178ad47,Шаурмист,Производство Черникова,Процент,,2024
01.07.2024,1600,employee_13c178ad47,Шаурмист,Производство Черникова,Оклад,,2024
01.07.2024,194,employee_13c178ad47,Шаурмист,Производство Черникова,Процент,,2024
02.07.2024,2200,employee_b3338b123c,Администратор,Производство Черникова,Оклад,,2024
02.07.2024,677,employee_b3338b123c,Администратор,Производство Черникова,Процент,,2024
02.07.2024,100,employee_b3338b123c,Администратор,Производство Черникова,Премия,[redacted_comment],2024
06.07.2024,2300,employee_b3338b123c,Администратор,Производство Черникова,Оклад,,2024
06.07.2024,1050,employee_b3338b123c,Администратор,Производство Черникова,Процент,,2024
07.07.2024,2200,employee_b3338b123c,Администратор,Производство Черникова,Оклад,,2024
07.07.2024,874,employee_b3338b123c,Администратор,Производство Черникова,Процент,,2024
08.07.2024,2017,employee_b3338b123c,Администратор,Производство Черникова,Оклад,,2024
08.07.2024,852,employee_b3338b123c,Администратор,Производство Черникова,Процент,,2024
08.07.2024,500,employee_b3338b123c,Администратор,Производство Черникова,Депозит удержание,,2024
02.07.2024,2900,employee_1e9833c276,Сушист,Производство Черникова,Оклад,,2024
02.07.2024,903,employee_1e9833c276,Сушист,Производство Черникова,Процент,,2024
